01201	42.4795	-73.24809999999999	Pittsfield	MA	Berkshire	STANDARD
01202	42.3929	-73.2285	Pittsfield	MA	Berkshire	STANDARD
01203	42.3929	-73.2285	Pittsfield	MA	Berkshire	STANDARD
01220	42.3856	-73.1722	Adams	MA	Berkshire	STANDARD
01222	42.186	-73.31870000000001	Ashley falls	MA	Berkshire	STANDARD
01223	42.3418	-73.1035	Becket	MA	Berkshire	STANDARD
01224	42.3929	-73.2285	Berkshire	MA	Berkshire	STANDARD
01225	42.4821	-73.1275	Cheshire	MA	Berkshire	STANDARD
01226	42.4703	-73.089	Dalton	MA	Berkshire	STANDARD
01227	42.5161	-73.0928	Dalton	MA	Berkshire	STANDARD
01229	42.2793	-73.34350000000001	Glendale	MA	Berkshire	PO BOX ONLY
01230	42.2994	-73.2666	Great barrington	MA	Berkshire	STANDARD
01235	42.2924	-73.2216	Hinsdale	MA	Berkshire	STANDARD
01236	42.2913	-73.3588	Housatonic	MA	Berkshire	STANDARD
01237	42.4876	-73.235	Lanesboro	MA	Berkshire	STANDARD
01238	42.3699	-73.2675	Lee	MA	Berkshire	STANDARD
01240	42.4592	-73.2199	Lenox	MA	Berkshire	STANDARD
01242	42.3386	-73.2509	Lenox dale	MA	Berkshire	PO BOX ONLY
01243	42.3561	-73.0104	Middlefield	MA	Hampshire	PO BOX ONLY
01244	42.1228	-73.254	Mill river	MA	Berkshire	PO BOX ONLY
01245	42.1867	-73.20650000000001	Monterey	MA	Berkshire	STANDARD
01247	42.427	-73.1863	North adams	MA	Berkshire	STANDARD
01252	42.1986	-73.4462	North egremont	MA	Berkshire	STANDARD
01253	42.2132	-73.0904	Otis	MA	Berkshire	STANDARD
01254	42.2331	-73.2384	Richmond	MA	Berkshire	STANDARD
01255	42.149	-73.1486	Sandisfield	MA	Berkshire	STANDARD
01256	42.3673	-73.1285	Savoy	MA	Berkshire	STANDARD
01257	42.3146	-73.2677	Sheffield	MA	Berkshire	STANDARD
01258	42.1281	-73.3609	South egremont	MA	Berkshire	STANDARD
01259	42.1987	-73.27849999999999	Southfield	MA	Berkshire	STANDARD
01260	42.2866	-73.3133	South lee	MA	Berkshire	PO BOX ONLY
01262	42.3046	-73.33	Stockbridge	MA	Berkshire	PO BOX ONLY
01263	42.3929	-73.2285	Stockbridge	MA	Berkshire	UNIQUE
01264	42.22	-73.1979	Tyringham	MA	Berkshire	STANDARD
